hostClock,week,towMS,towSubMS,qErr,timeBase,utc,raim,qErrInvalid,TpNotLocked,timeRefGnss,utcStandard
2025-07-30 16:04:58.030585,2377,317099000,0.0,2356,1,1,2,0,0,15,3
2025-07-30 16:04:59.028646,2377,317100000,0.0,-2929,1,1,2,0,0,15,3
2025-07-30 16:05:00.029677,2377,317101000,0.0,-381,1,1,2,0,0,15,3
2025-07-30 16:05:01.029781,2377,317102000,0.0,2567,1,1,2,0,0,15,3
2025-07-30 16:05:02.029860,2377,317103000,0.0,-2652,1,1,2,0,0,15,3
2025-07-30 16:05:03.030818,2377,317104000,0.0,251,1,1,2,0,0,15,3
2025-07-30 16:05:04.029819,2377,317105000,0.0,3023,1,1,2,0,0,15,3
2025-07-30 16:05:05.028853,2377,317106000,0.0,-1979,1,1,2,0,0,15,3
2025-07-30 16:05:06.028915,2377,317107000,0.0,539,1,1,2,0,0,15,3
2025-07-30 16:05:07.029933,2377,317108000,0.0,3535,1,1,2,0,0,15,3
2025-07-30 16:05:08.027964,2377,317109000,0.0,-1770,1,1,2,0,0,15,3
2025-07-30 16:05:09.029040,2377,317110000,0.0,1189,1,1,2,0,0,15,3
2025-07-30 16:05:10.029272,2377,317111000,0.0,-3657,1,1,2,0,0,15,3
2025-07-30 16:05:11.029200,2377,317112000,0.0,-803,1,1,2,0,0,15,3
2025-07-30 16:05:12.031102,2377,317113000,0.0,1526,1,1,2,0,0,15,3
2025-07-30 16:05:13.031173,2377,317114000,0.0,-3730,1,1,2,0,0,15,3
2025-07-30 16:05:14.031214,2377,317115000,0.0,-696,1,1,2,0,0,15,3
2025-07-30 16:05:15.029315,2377,317116000,0.0,1872,1,1,2,0,0,15,3
2025-07-30 16:05:16.030292,2377,317117000,0.0,-3070,1,1,2,0,0,15,3
2025-07-30 16:05:17.028455,2377,317118000,0.0,-158,1,1,2,0,0,15,3
2025-07-30 16:05:18.029376,2377,317119000,0.0,2734,1,1,2,0,0,15,3
2025-07-30 16:05:19.030408,2377,317120000,0.0,-2734,1,1,2,0,0,15,3
2025-07-30 16:05:20.029442,2377,317121000,0.0,249,1,1,2,0,0,15,3
2025-07-30 16:05:21.029488,2377,317122000,0.0,2797,1,1,2,0,0,15,3
2025-07-30 16:05:22.030530,2377,317123000,0.0,-2570,1,1,2,0,0,15,3
2025-07-30 16:05:23.031566,2377,317124000,0.0,-308,1,1,2,0,0,15,3
2025-07-30 16:05:24.029611,2377,317125000,0.0,2466,1,1,2,0,0,15,3
2025-07-30 16:05:25.029827,2377,317126000,0.0,-3062,1,1,2,0,0,15,3
2025-07-30 16:05:26.027916,2377,317127000,0.0,-395,1,1,2,0,0,15,3
2025-07-30 16:05:27.029739,2377,317128000,0.0,2272,1,1,2,0,0,15,3
2025-07-30 16:05:28.030782,2377,317129000,0.0,-3326,1,1,2,0,0,15,3
2025-07-30 16:05:29.028828,2377,317130000,0.0,-627,1,1,2,0,0,15,3
2025-07-30 16:05:30.029853,2377,317131000,0.0,2044,1,1,2,0,0,15,3
2025-07-30 16:05:31.029929,2377,317132000,0.0,-3240,1,1,2,0,0,15,3
2025-07-30 16:05:32.029946,2377,317133000,0.0,-632,1,1,2,0,0,15,3
2025-07-30 16:05:33.030992,2377,317134000,0.0,1970,1,1,2,0,0,15,3
2025-07-30 16:05:34.032090,2377,317135000,0.0,-3086,1,1,2,0,0,15,3
2025-07-30 16:05:35.029071,2377,317136000,0.0,-122,1,1,2,0,0,15,3
2025-07-30 16:05:36.029314,2377,317137000,0.0,2328,1,1,2,0,0,15,3
2025-07-30 16:05:37.030186,2377,317138000,0.0,-2856,1,1,2,0,0,15,3
2025-07-30 16:05:38.030178,2377,317139000,0.0,-292,1,1,2,0,0,15,3
2025-07-30 16:05:39.029327,2377,317140000,0.0,2105,1,1,2,0,0,15,3
2025-07-30 16:05:40.030270,2377,317141000,0.0,-3469,1,1,2,0,0,15,3
2025-07-30 16:05:41.028370,2377,317142000,0.0,-627,1,1,2,0,0,15,3
2025-07-30 16:05:42.029336,2377,317143000,0.0,1966,1,1,2,0,0,15,3
2025-07-30 16:05:43.030374,2377,317144000,0.0,-2760,1,1,2,0,0,15,3
2025-07-30 16:05:44.029412,2377,317145000,0.0,-293,1,1,2,0,0,15,3
2025-07-30 16:05:45.030456,2377,317146000,0.0,2109,1,1,2,0,0,15,3
2025-07-30 16:05:46.029497,2377,317147000,0.0,-3044,1,1,2,0,0,15,3
2025-07-30 16:05:47.029538,2377,317148000,0.0,-365,1,1,2,0,0,15,3
2025-07-30 16:05:48.030575,2377,317149000,0.0,2274,1,1,2,0,0,15,3
2025-07-30 16:05:49.029620,2377,317150000,0.0,-3258,1,1,2,0,0,15,3
2025-07-30 16:05:50.028703,2377,317151000,0.0,-1081,1,1,2,0,0,15,3
2025-07-30 16:05:51.029709,2377,317152000,0.0,1721,1,1,2,0,0,15,3
2025-07-30 16:05:52.029719,2377,317153000,0.0,-3780,1,1,2,0,0,15,3
2025-07-30 16:05:53.029836,2377,317154000,0.0,-1029,1,1,2,0,0,15,3
2025-07-30 16:05:54.031825,2377,317155000,0.0,1501,1,1,2,0,0,15,3
2025-07-30 16:05:55.029906,2377,317156000,0.0,-3725,1,1,2,0,0,15,3
2025-07-30 16:05:56.029913,2377,317157000,0.0,-667,1,1,2,0,0,15,3
